Date, Open, High, Low, Close, Volume
11/30/20, 333.40, 333.63, 330.04, 332.64, 4175707
11/27/20, 334.285, 334.61, 333.18, 334.14, 984710
11/25/20, 333.67, 333.67, 332.15, 333.19, 2256860
11/24/20, 331.02, 334.25, 330.10, 333.74, 2659731
11/23/20, 328.28, 329.60, 326.06, 328.42, 2222635
11/20/20, 328.41, 328.658, 326.40, 326.49, 3517557
11/19/20, 326.76, 329.09, 325.41, 328.69, 2962161
11/18/20, 331.63, 332.14, 327.29, 327.32, 2647827
11/17/20, 330.73, 332.50, 329.25, 331.34, 3052136
11/16/20, 331.65, 333.12, 330.405, 333.00, 3018755
11/13/20, 326.45, 329.73, 325.89, 329.01, 1998446
11/12/20, 326.74, 327.44, 322.73, 324.60, 2539783
11/11/20, 327.42, 328.50, 326.17, 327.63, 2773482
11/10/20, 324.77, 326.30, 322.06, 325.34, 4120821
11/09/20, 334.36, 335.20, 325.28, 325.76, 8097281
11/06/20, 321.44, 322.92, 319.425, 321.75, 3640619
11/05/20, 320.94, 323.55, 320.52, 321.79, 3950281
11/04/20, 313.19, 319.65, 312.00, 315.61, 5750173
11/03/20, 306.57, 310.74, 306.09, 308.66, 3378343
11/02/20, 303.37, 305.31, 300.63, 303.31, 4080396
10/30/20, 301.56, 302.86, 296.37, 299.82, 5892432
10/29/20, 300.32, 306.25, 298.69, 303.23, 5365171
10/28/20, 305.13, 305.74, 299.615, 300.07, 5650454
10/27/20, 312.18, 312.47, 310.5583, 310.77, 2196107
10/26/20, 314.31, 315.08, 308.36, 311.80, 3335822
10/23/20, 317.84, 317.84, 315.24, 317.65, 1429454
10/22/20, 315.06, 317.16, 312.99, 316.57, 2362400
10/21/20, 315.41, 317.5224, 314.59, 314.84, 2607729
10/20/20, 315.48, 318.67, 314.7792, 315.41, 3066561
10/19/20, 320.30, 320.89, 313.33, 314.17, 2229583
10/16/20, 320.65, 322.21, 318.90, 318.99, 1669931
10/15/20, 315.71, 319.70, 315.2252, 319.26, 2487096
10/14/20, 322.22, 323.30, 318.93, 319.64, 1907791
10/13/20, 323.64, 323.73, 320.707, 321.65, 2229739
10/12/20, 321.14, 325.222, 320.66, 323.72, 2194283
10/09/20, 317.47, 319.0999, 316.85, 318.58, 2794077
10/08/20, 314.96, 315.85, 314.05, 315.77, 1731711
10/07/20, 310.607, 313.81, 310.60, 313.00, 1707831
10/06/20, 312.25, 314.32, 307.1806, 307.72, 3389808
10/05/20, 308.69, 312.29, 308.69, 312.08, 2364454
10/02/20, 304.72, 308.58, 304.215, 306.72, 3125089
10/01/20, 310.16, 311.11, 307.76, 309.60, 3005650
09/30/20, 306.04, 310.7499, 305.85, 307.65, 4304504
09/29/20, 306.84, 307.51, 304.65, 305.30, 2307331
09/28/20, 307.42, 309.02, 306.43, 308.36, 2437913
09/25/20, 297.575, 304.04, 296.72, 303.28, 2683969
09/24/20, 296.31, 301.46, 295.04, 298.50, 3130664
09/23/20, 305.28, 305.55, 297.17, 297.68, 2755784
09/22/20, 303.11, 305.24, 300.67, 304.74, 2741533
09/21/20, 300.47, 301.75, 296.83, 301.69, 4536837
09/18/20, 309.44, 309.48, 302.55, 305.00, 3421015
09/17/20, 306.48, 310.27, 305.96, 308.59, 2848323
09/16/20, 313.81, 315.18, 311.04, 311.31, 2316222
09/15/20, 313.47, 314.26, 311.52, 312.57, 2570928
09/14/20, 310.08, 312.75, 309.61, 310.97, 3056093
09/11/20, 308.55, 309.59, 304.17, 306.98, 3690254
09/10/20, 314.05, 314.71, 305.82, 306.75, 3588984
09/09/20, 310.145, 314.66, 309.29, 312.21, 3339835
09/08/20, 309.35, 310.59, 305.85, 306.17, 4278260
09/04/20, 317.77, 319.60, 306.90, 314.82, 5133935
09/03/20, 327.01, 327.51, 314.81, 317.36, 6891967
09/02/20, 325.94, 329.67, 324.78, 328.74, 5273074
09/01/20, 321.81, 324.10, 320.94, 324.02, 3010783
08/31/20, 321.98, 322.83, 320.80, 321.02, 5067980
08/28/20, 321.14, 322.28, 319.95, 322.15, 3538745
08/27/20, 320.22, 321.5031, 318.4695, 320.07, 2295927
08/26/20, 316.75, 319.63, 316.25, 319.43, 2605983
08/25/20, 315.69, 316.26, 314.50, 316.20, 2890833
08/24/20, 314.355, 315.17, 313.37, 315.10, 2349556
08/21/20, 310.48, 312.10, 310.17, 311.93, 2316223
08/20/20, 308.11, 311.27, 308.02, 310.82, 2409269
08/19/20, 311.55, 312.28, 309.31, 309.84, 2498298
08/18/20, 310.93, 311.55, 309.28, 311.16, 2415819
08/17/20, 310.44, 310.87, 310.09, 310.51, 2183360
08/14/20, 309.15, 310.02, 308.34, 309.51, 2098031
08/13/20, 309.30, 310.78, 308.56, 309.51, 4074194
08/12/20, 308.25, 310.81, 308.20, 310.04, 2953661
08/11/20, 309.52, 310.1156, 305.07, 305.85, 3571230
08/10/20, 307.88, 308.50, 305.92, 308.34, 2118154
08/07/20, 306.23, 307.60, 305.3216, 307.36, 3319618
08/06/20, 304.58, 307.29, 304.25, 307.20, 4088158
08/05/20, 304.61, 305.40, 304.31, 305.15, 2620744
08/04/20, 301.22, 303.26, 301.22, 303.26, 2129215
08/03/20, 301.65, 302.8222, 301.13, 301.99, 3769021
07/31/20, 299.45, 300.10, 295.24, 300.10, 4460643
07/30/20, 295.74, 298.06, 293.67, 297.61, 2951740
07/29/20, 296.00, 299.26, 295.90, 298.70, 2370847
07/28/20, 296.18, 297.33, 294.79, 295.13, 3135561
07/27/20, 295.48, 297.12, 294.74, 296.97, 2253331
07/24/20, 294.86, 295.81, 293.30, 294.82, 2850971
07/23/20, 299.93, 300.62, 295.38, 296.74, 3487108
07/22/20, 298.22, 300.56, 298.11, 300.33, 4121139
07/21/20, 299.86, 300.35, 297.66, 298.63, 3310876
07/20/20, 295.33, 298.68, 294.60, 298.01, 2539891
07/17/20, 295.72, 296.35, 293.745, 295.55, 2245953
07/16/20, 293.80, 295.11, 293.15, 294.77, 3082869
07/15/20, 296.19, 296.7512, 293.35, 295.63, 6601428
07/14/20, 287.79, 293.32, 286.63, 293.03, 4053101
07/13/20, 294.10, 296.45, 288.61, 289.16, 3657909
07/10/20, 288.72, 292.01, 287.34, 291.80, 2712405
07/09/20, 291.02, 291.30, 285.41, 288.90, 3164606
07/08/20, 289.00, 290.55, 287.29, 290.38, 2434228
07/07/20, 289.67, 291.68, 287.8916, 288.24, 3420257
07/06/20, 290.67, 291.58, 289.90, 291.26, 3573810
07/02/20, 288.76, 290.05, 286.18, 286.81, 3661062
07/01/20, 284.37, 286.51, 283.95, 285.37, 3712553
06/30/20, 279.29, 284.95, 279.15, 283.43, 5215693
06/29/20, 276.89, 279.72, 274.72, 279.70, 3464598
06/26/20, 282.72, 282.92, 276.52, 277.11, 4479022
06/25/20, 280.26, 284.10, 278.2201, 283.76, 3897429
06/24/20, 286.08, 286.70, 278.97, 280.79, 4532344
06/23/20, 289.51, 290.43, 287.7601, 288.16, 2503556
06/22/20, 284.35, 287.1907, 283.26, 286.86, 2518008
06/19/20, 290.04, 290.27, 283.67, 284.97, 3479532
06/18/20, 284.97, 287.12, 284.545, 286.66, 2756256
06/17/20, 288.73, 289.02, 285.88, 286.40, 2662798
06/16/20, 290.05, 290.199, 282.83, 287.72, 5294952
06/15/20, 273.91, 283.35, 272.77, 282.20, 4431380
06/12/20, 283.35, 284.15, 274.50, 279.65, 6232184
06/11/20, 286.36, 294.50, 275.80, 276.32, 7748197
06/10/20, 295.53, 296.3934, 292.59, 293.22, 5602593
06/09/20, 294.49, 296.387, 293.6301, 295.06, 4686385
06/08/20, 294.43, 297.32, 293.88, 297.17, 5559680
06/05/20, 291.63, 295.38, 291.61, 293.61, 6015518
06/04/20, 286.00, 287.75, 284.20, 286.29, 3818618
06/03/20, 285.20, 287.93, 284.93, 287.02, 5568075
06/02/20, 281.79, 283.28, 280.46, 283.28, 4343902
06/01/20, 279.07, 281.49, 278.57, 280.97, 3907111
05/29/20, 278.03, 280.35, 275.36, 279.75, 7051402
05/28/20, 280.03, 282.04, 277.81, 278.50, 4634896
05/27/20, 277.78, 279.05, 272.86, 279.05, 5152385
05/26/20, 277.53, 277.735, 274.55, 275.04, 4911764
05/22/20, 270.76, 271.72, 269.50, 271.55, 2296370
05/21/20, 272.80, 273.59, 269.95, 270.94, 3581314
05/20/20, 271.92, 273.79, 271.69, 272.90, 4896239
05/19/20, 270.61, 272.25, 268.34, 268.52, 4921117
05/18/20, 269.32, 272.70, 269.06, 271.08, 6769161
05/15/20, 259.54, 263.11, 258.56, 263.04, 3386161
05/14/20, 256.33, 262.00, 253.97, 261.86, 7737588
05/13/20, 262.87, 263.90, 256.36, 258.74, 5617469
05/12/20, 269.98, 270.40, 263.33, 263.41, 5159857
05/11/20, 266.78, 270.20, 266.43, 268.82, 3469300
05/08/20, 267.53, 269.14, 266.38, 268.78, 3206956
05/07/20, 264.45, 266.30, 263.90, 264.36, 3410208
05/06/20, 264.71, 265.105, 261.14, 261.27, 3021415
05/05/20, 263.45, 265.81, 262.60, 263.04, 4437160
05/04/20, 257.92, 260.90, 256.53, 260.64, 4128909
05/01/20, 262.14, 262.85, 258.74, 259.82, 4790654
04/30/20, 268.08, 268.58, 265.23, 267.10, 7386574
04/29/20, 267.98, 271.00, 266.91, 269.45, 6773125
04/28/20, 267.48, 267.79, 262.30, 262.68, 5849521
04/27/20, 262.01, 264.91, 261.57, 263.90, 3892216
04/24/20, 258.00, 260.70, 255.94, 260.14, 4770195
04/23/20, 257.75, 260.8999, 256.20, 256.42, 7665377
04/22/20, 255.83, 258.23, 254.475, 256.47, 5634160
04/21/20, 254.25, 255.49, 250.00, 250.95, 6526061
04/20/20, 259.65, 263.10, 258.58, 258.86, 6498713
04/17/20, 262.31, 264.00, 259.50, 263.61, 6738790
04/16/20, 256.514, 257.2999, 253.40, 256.53, 6165690
04/15/20, 255.08, 256.90, 253.11, 255.24, 4888851
04/14/20, 258.24, 261.63, 257.21, 260.92, 6631120
04/13/20, 254.64, 254.9487, 249.3766, 253.19, 7666366
04/09/20, 255.12, 258.3899, 253.14, 255.67, 8812596
04/08/20, 246.24, 253.05, 244.05, 251.93, 6958583
04/07/20, 251.92, 252.80, 243.455, 243.66, 12936590
04/06/20, 236.96, 245.30, 235.93, 243.53, 7556710
04/03/20, 230.43, 232.71, 225.3412, 228.02, 5490162
04/02/20, 225.335, 232.18, 224.72, 231.44, 6547009
04/01/20, 227.92, 231.05, 224.13, 226.15, 13710140
03/31/20, 239.45, 241.94, 235.44, 236.82, 10386300
03/30/20, 234.92, 241.10, 232.97, 240.39, 8727846
03/27/20, 232.70, 239.64, 230.661, 232.86, 11170600
03/26/20, 229.272, 241.44, 228.85, 240.24, 12411130
03/25/20, 225.00, 235.51, 220.32, 226.62, 11876360
03/24/20, 216.39, 224.30, 214.83, 223.75, 13160770
03/23/20, 209.63, 210.7799, 200.55, 204.27, 14128150
03/20/20, 222.80, 224.563, 210.05, 210.74, 11533250
03/19/20, 218.43, 226.00, 212.11, 220.34, 12441160
03/18/20, 216.08, 224.74, 208.31, 220.15, 20177500
03/17/20, 223.75, 233.95, 216.60, 232.88, 15115490
03/16/20, 222.85, 234.77, 218.1444, 218.57, 17271539
03/13/20, 240.66, 247.78, 228.10, 247.64, 19533609
03/12/20, 234.94, 243.675, 225.81, 226.48, 24669260
03/11/20, 256.66, 257.72, 247.62, 250.73, 11518410
03/10/20, 260.48, 263.81, 250.00, 263.81, 10879060
03/09/20, 253.89, 260.99, 251.15, 252.11, 16425910
03/06/20, 269.32, 274.46, 266.60, 273.19, 6669112
03/05/20, 280.30, 283.41, 275.61, 277.85, 6219956
03/04/20, 281.23, 287.645, 278.70, 287.48, 5253926
03/03/20, 284.34, 288.3197, 273.36, 276.04, 9805876
03/02/20, 274.00, 284.04, 270.49, 283.87, 12428630
02/28/20, 265.32, 272.92, 262.25, 271.74, 23324080
02/27/20, 280.57, 284.4795, 273.36, 273.39, 14897040
02/26/20, 288.61, 292.28, 285.48, 286.07, 10284670
02/25/20, 297.73, 298.23, 286.36, 287.34, 8465834
02/24/20, 296.96, 299.378, 295.17, 296.24, 7096975
02/21/20, 308.30, 308.58, 305.62, 306.49, 2678575
02/20/20, 310.35, 311.187, 306.67, 309.70, 4617280
02/19/20, 310.42, 311.59, 310.12, 310.92, 2257545
02/18/20, 309.24, 309.82, 308.0332, 309.43, 3002985
02/14/20, 310.11, 310.33, 309.00, 310.28, 1637209
02/13/20, 308.60, 310.72, 308.36, 309.76, 2043427
02/12/20, 309.56, 310.27, 309.17, 310.06, 2115750
02/11/20, 308.93, 309.69, 307.605, 308.08, 2438848
02/10/20, 304.39, 307.56, 304.35, 307.52, 2246940
02/07/20, 305.83, 306.59, 304.74, 305.33, 2249279
02/06/20, 306.80, 307.08, 305.81, 306.89, 1925534
02/05/20, 305.40, 306.08, 303.87, 305.85, 3049942
02/04/20, 301.50, 303.225, 301.16, 302.43, 2292773
02/03/20, 297.12, 299.67, 297.0348, 297.84, 3266697
01/31/20, 300.44, 300.60, 294.72, 295.69, 6184691
01/30/20, 298.04, 301.29, 297.30, 301.09, 4432657
01/29/20, 301.78, 301.935, 299.922, 300.15, 2752249
01/28/20, 298.70, 301.22, 298.2201, 300.45, 3562527
01/27/20, 296.84, 298.73, 296.45, 297.23, 4301999
01/24/20, 305.42, 305.52, 300.8086, 302.03, 3448207
01/23/20, 303.84, 304.97, 302.664, 304.81, 2673069
01/22/20, 305.31, 305.92, 304.32, 304.51, 2765293
01/21/20, 304.08, 305.22, 304.00, 304.43, 2757878
01/17/20, 304.77, 305.20, 304.20, 305.06, 2218062
01/16/20, 302.94, 304.04, 302.71, 304.03, 2582603
01/15/20, 300.81, 302.30, 300.69, 301.51, 2822336
01/14/20, 300.89, 301.91, 300.32, 300.84, 2620725
01/13/20, 299.91, 301.32, 299.48, 301.24, 2738733
01/10/20, 300.74, 300.86, 298.79, 299.26, 3667003
01/09/20, 299.73, 300.19, 299.09, 300.12, 2173883
01/08/20, 296.71, 299.31, 296.47, 298.06, 3724359
01/07/20, 296.82, 297.27, 296.0611, 296.53, 2384732
01/06/20, 294.42, 297.42, 294.35, 297.35, 2782110
01/03/20, 295.22, 297.36, 295.04, 296.24, 3248060
01/02/20, 297.29, 298.45, 296.34, 298.42, 3149761
12/31/19, 294.53, 295.99, 294.17, 295.80, 2512719
12/30/19, 296.75, 296.84, 294.5103, 295.04, 2349611
12/27/19, 297.51, 297.51, 296.149, 296.67, 2225614
12/26/19, 295.56, 296.69, 295.52, 296.67, 2391589
12/24/19, 295.36, 295.40, 294.85, 295.16, 1305896
12/23/19, 295.49, 295.53, 294.99, 295.16, 2325251
12/20/19, 295.89, 296.76, 295.78, 296.30, 4985649
12/19/19, 293.78, 294.88, 293.75, 294.80, 2333488
12/18/19, 294.02, 294.22, 293.57, 293.58, 3295366
12/17/19, 293.99, 294.19, 293.50, 293.56, 3659229
12/16/19, 293.26, 294.11, 293.22, 293.50, 3142450
12/13/19, 291.09, 292.76, 290.30, 291.44, 3519558
12/12/19, 288.85, 292.1014, 288.61, 291.33, 3277393
12/11/19, 288.45, 289.08, 288.08, 288.79, 1836430
12/10/19, 288.31, 288.938, 287.35, 288.04, 1823558
12/09/19, 288.87, 289.52, 288.27, 288.31, 1480344
12/06/19, 288.58, 289.65, 288.5456, 289.19, 1609493
12/05/19, 286.83, 286.83, 285.29, 286.64, 1597255
12/04/19, 285.41, 286.70, 285.07, 286.11, 3189831
12/03/19, 283.52, 284.43, 282.10, 284.29, 3250267
12/02/19, 289.03, 289.03, 285.84, 286.30, 4422919
11/29/19, 289.25, 289.48, 288.48, 288.65, 1988460
11/27/19, 289.06, 289.78, 288.7599, 289.76, 1640995
11/26/19, 287.91, 288.68, 287.57, 288.40, 1802937
11/25/19, 286.60, 287.84, 286.57, 287.82, 2048149
11/22/19, 285.75, 285.86, 284.60, 285.65, 1266929
11/21/19, 285.52, 285.64, 284.165, 285.02, 2311352
11/20/19, 285.91, 286.4197, 283.89, 285.46, 2826599
11/19/19, 287.24, 287.24, 285.875, 286.47, 3299986
11/18/19, 286.18, 286.85, 285.71, 286.61, 2288428
11/15/19, 285.64, 286.43, 285.00, 286.43, 1892548
11/14/19, 283.64, 284.40, 282.99, 284.31, 2251206
11/13/19, 282.83, 284.3163, 282.59, 283.93, 1729194
11/12/19, 283.58, 284.72, 283.03, 283.81, 1737575
11/11/19, 282.43, 283.371, 282.24, 283.25, 1125769
11/08/19, 282.74, 283.80, 282.00, 283.80, 2329606
11/07/19, 283.46, 284.23, 282.58, 283.11, 2695973
11/06/19, 282.04, 282.34, 281.12, 282.11, 1458275
11/05/19, 282.58, 282.8198, 281.71, 281.96, 3003725
11/04/19, 282.79, 282.90, 281.96, 282.32, 3803528
11/01/19, 280.05, 281.21, 279.91, 281.20, 2367883
10/31/19, 279.35, 279.35, 277.15, 278.55, 2313622
10/30/19, 278.69, 279.69, 277.38, 279.45, 1819408
10/29/19, 278.32, 279.43, 278.1844, 278.47, 1599619
10/28/19, 278.22, 279.07, 278.22, 278.65, 1802458
10/25/19, 275.33, 277.54, 275.28, 277.04, 5502238
10/24/19, 276.38, 276.505, 275.05, 275.89, 2222151
10/23/19, 274.41, 275.48, 274.179, 275.44, 1298691
10/22/19, 276.09, 276.33, 274.52, 274.63, 1602697
10/21/19, 275.05, 275.72, 274.57, 275.60, 3018431
10/18/19, 274.36, 274.9671, 272.81, 273.69, 1154897
10/17/19, 275.24, 275.72, 274.185, 274.82, 3103315
10/16/19, 274.07, 274.73, 273.62, 274.08, 1153444
10/15/19, 272.87, 275.25, 272.77, 274.51, 1793824
10/14/19, 271.79, 272.45, 271.48, 271.88, 1216514
10/11/19, 272.10, 274.35, 271.94, 272.13, 2811812
10/10/19, 267.42, 270.20, 267.25, 269.32, 1575089
10/09/19, 267.04, 268.437, 266.39, 267.50, 1967625
10/08/19, 267.28, 268.0193, 264.96, 265.03, 2159834
10/07/19, 269.56, 271.16, 268.90, 269.21, 1828719
10/04/19, 267.45, 270.56, 267.355, 270.37, 1908861
10/03/19, 264.35, 266.73, 261.59, 266.67, 2995139
10/02/19, 267.73, 267.73, 263.2501, 264.57, 4471676
10/01/19, 273.44, 274.08, 269.09, 269.32, 3729072
09/30/19, 271.82, 273.265, 271.7929, 272.60, 2736186
09/27/19, 273.56, 273.59, 269.723, 271.26, 2838430
09/26/19, 273.34, 273.55, 271.35, 272.79, 2355716
09/25/19, 273.08, 275.08, 271.60, 274.63, 2650739
09/24/19, 276.31, 276.675, 272.06, 272.96, 5128098
09/23/19, 274.59, 275.8997, 274.33, 275.24, 1298102
09/20/19, 277.18, 277.41, 274.50, 275.05, 2063030
09/19/19, 277.00, 277.98, 276.23, 276.53, 2272858
09/18/19, 276.00, 276.68, 273.95, 276.59, 2030540
09/17/19, 275.46, 276.48, 275.34, 276.42, 1791361
09/16/19, 275.38, 276.10, 275.04, 275.67, 1432383
09/13/19, 277.21, 277.54, 276.1542, 276.58, 2292208
09/12/19, 276.71, 277.80, 275.94, 276.65, 2433713
09/11/19, 274.15, 275.84, 273.50, 275.84, 2080323
09/10/19, 273.11, 273.88, 271.87, 273.87, 1870384
09/09/19, 274.80, 274.825, 272.96, 273.81, 2158794
09/06/19, 273.93, 274.39, 273.19, 273.74, 1890921
09/05/19, 272.57, 274.44, 272.46, 273.54, 1756746
09/04/19, 269.25, 270.06, 268.4812, 269.97, 1486534
09/03/19, 266.83, 267.80, 265.68, 267.11, 3370402
08/30/19, 270.15, 270.215, 267.6609, 268.60, 4209570
08/29/19, 267.91, 269.23, 266.90, 268.71, 3129402
08/28/19, 262.73, 265.45, 262.00, 265.26, 3124885
08/27/19, 265.92, 266.26, 262.71, 263.43, 2491178
08/26/19, 263.81, 264.47, 262.27, 264.47, 2272271
08/23/19, 267.19, 268.84, 260.33, 261.57, 4216363
08/22/19, 269.28, 269.9104, 266.70, 268.46, 1886585
08/21/19, 268.58, 268.9289, 267.92, 268.56, 2012417
08/20/19, 267.98, 268.49, 266.29, 266.40, 1865144
08/19/19, 268.36, 269.14, 267.6415, 268.48, 1431401
08/16/19, 263.07, 265.68, 263.02, 265.22, 2433959
08/15/19, 261.62, 262.27, 259.34, 261.39, 2783321
08/14/19, 264.56, 265.15, 260.57, 260.57, 4354779
08/13/19, 264.22, 270.10, 263.91, 268.66, 3405324
08/12/19, 266.24, 266.79, 263.565, 264.56, 2104466
08/09/19, 268.72, 269.29, 266.00, 267.70, 2616286
08/08/19, 266.00, 269.59, 265.40, 269.58, 3618814
08/07/19, 261.16, 265.2299, 258.9901, 264.42, 4261217
08/06/19, 262.53, 264.47, 261.055, 264.24, 4366766
08/05/19, 264.57, 264.68, 258.70, 260.88, 7354009
08/02/19, 269.89, 270.08, 267.15, 268.81, 5310356
08/01/19, 273.28, 276.28, 269.94, 270.79, 6920969
07/31/19, 276.39, 276.61, 271.07, 273.08, 4910040
07/30/19, 275.45, 276.56, 275.04, 276.21, 1751061
07/29/19, 277.23, 277.27, 276.26, 276.88, 2925862
07/26/19, 276.20, 277.55, 276.10, 277.38, 1796961
07/25/19, 276.41, 276.41, 274.68, 275.41, 1874216
07/24/19, 274.78, 276.79, 274.67, 276.76, 1669885
07/23/19, 274.71, 275.50, 273.89, 275.49, 1752997
07/22/19, 273.32, 274.11, 272.79, 273.61, 1304991
07/19/19, 275.52, 275.54, 272.70, 272.95, 2319545
07/18/19, 272.91, 274.79, 272.47, 274.42, 3464704
07/17/19, 275.28, 275.40, 273.42, 273.42, 1758128
07/16/19, 276.12, 276.265, 274.99, 275.28, 1564200
07/15/19, 276.53, 276.55, 275.71, 276.18, 1466344
07/12/19, 275.39, 276.19, 275.06, 276.11, 2932354
07/11/19, 274.87, 275.11, 273.85, 274.76, 2249449
07/10/19, 274.02, 275.19, 273.46, 274.21, 2853620
07/09/19, 271.40, 273.22, 271.34, 272.94, 2532925
07/08/19, 272.79, 273.06, 272.03, 272.60, 3131845
07/05/19, 273.14, 274.25, 271.86, 273.97, 3362535
07/03/19, 272.91, 274.37, 272.76, 274.32, 2335798
07/02/19, 271.47, 272.25, 270.62, 272.23, 3041654
07/01/19, 272.46, 272.6501, 270.30, 271.44, 4505600
06/28/19, 268.70, 269.55, 268.18, 269.15, 2883271
06/27/19, 267.49, 268.19, 267.1702, 267.67, 2054580
06/26/19, 269.30, 269.82, 268.02, 268.12, 2988721
06/25/19, 271.10, 271.13, 268.27, 268.38, 2287082
06/24/19, 271.59, 271.9207, 270.90, 271.06, 3518370
06/21/19, 271.53, 272.79, 271.17, 271.41, 2225992
06/20/19, 271.94, 272.19, 269.73, 271.73, 3288090
06/19/19, 268.74, 269.72, 267.76, 269.22, 1684486
06/18/19, 267.65, 269.66, 267.30, 268.51, 2340697
06/17/19, 265.94, 266.56, 265.62, 265.86, 1782613
06/14/19, 265.71, 266.29, 264.91, 265.62, 1203356
06/13/19, 265.82, 266.36, 265.11, 266.02, 1813685
06/12/19, 265.12, 265.70, 264.355, 264.84, 1712276
06/11/19, 267.25, 267.65, 264.69, 265.34, 1894531
06/10/19, 265.76, 267.10, 265.30, 265.39, 2846143
06/07/19, 262.62, 265.29, 262.45, 264.15, 1877426
06/06/19, 260.17, 262.255, 259.5101, 261.54, 2277840
06/05/19, 259.24, 259.88, 257.42, 259.85, 2646522
06/04/19, 254.48, 257.76, 254.03, 257.67, 3536293
06/03/19, 252.83, 253.9597, 250.77, 252.12, 3825614
05/31/19, 253.63, 254.49, 252.77, 252.87, 3698782
05/30/19, 256.28, 257.18, 255.14, 256.30, 2977192
05/29/19, 256.13, 256.525, 254.1003, 255.59, 4593562
05/28/19, 259.96, 260.96, 257.29, 257.36, 2566079
05/24/19, 260.595, 260.99, 259.06, 259.69, 1833053
05/23/19, 260.08, 260.10, 257.68, 259.24, 3813201
05/22/19, 262.12, 263.29, 261.87, 262.31, 3421502
05/21/19, 262.50, 263.51, 262.25, 263.03, 2760813
05/20/19, 260.90, 262.1106, 260.02, 260.82, 2762623
05/17/19, 261.89, 265.02, 261.86, 262.61, 2719513
05/16/19, 262.47, 265.60, 262.45, 264.21, 3221513
05/15/19, 258.63, 262.45, 258.40, 261.81, 2444406
05/14/19, 258.99, 261.82, 258.84, 260.27, 4702647
05/13/19, 259.37, 260.34, 257.07, 258.03, 5548217
05/10/19, 262.37, 265.38, 259.2732, 264.52, 3132036
05/09/19, 261.94, 263.84, 260.20, 263.29, 3094808
05/08/19, 264.14, 265.82, 263.47, 264.10, 2662696
05/07/19, 266.48, 267.08, 262.48, 264.62, 4752538
05/06/19, 265.65, 269.36, 265.31, 268.98, 3966927
05/03/19, 268.92, 270.32, 268.70, 270.05, 1969316
05/02/19, 267.88, 268.80, 265.93, 267.51, 3009045
05/01/19, 270.68, 270.865, 268.00, 268.04, 2669356
04/30/19, 269.56, 270.31, 268.11, 270.01, 2024551
04/29/19, 269.56, 270.41, 269.4616, 269.84, 1892536
04/26/19, 268.28, 269.54, 267.46, 269.50, 2172615
04/25/19, 268.28, 268.88, 266.98, 268.27, 1237409
04/24/19, 268.89, 269.2099, 268.23, 268.37, 1393371
04/23/19, 266.96, 269.19, 266.71, 268.90, 2618323
04/22/19, 265.56, 266.71, 265.47, 266.60, 1126745
04/18/19, 266.44, 266.60, 265.0817, 266.34, 2789064
04/17/19, 267.59, 267.61, 265.40, 265.84, 1872369
04/16/19, 267.20, 267.24, 265.86, 266.49, 2448023
04/15/19, 266.57, 266.64, 265.4676, 266.30, 1584741
04/12/19, 266.33, 266.77, 265.63, 266.48, 1903391
04/11/19, 265.24, 265.24, 264.09, 264.69, 1567704
04/10/19, 264.25, 264.84, 263.85, 264.74, 2990910
04/09/19, 264.22, 264.54, 263.291, 263.83, 2016861
04/08/19, 264.57, 265.31, 263.91, 265.24, 1720280
04/05/19, 264.42, 265.06, 264.124, 265.01, 1504961
04/04/19, 263.37, 263.96, 262.67, 263.74, 1738462
04/03/19, 263.87, 264.25, 262.40, 263.11, 1937471
04/02/19, 262.67, 262.848, 261.81, 262.62, 1512626
04/01/19, 261.46, 262.7761, 261.19, 262.53, 3304080
03/29/19, 259.34, 259.72, 258.18, 259.54, 2831325
03/28/19, 257.45, 258.22, 256.27, 257.88, 1716681
03/27/19, 258.15, 258.73, 255.23, 256.88, 2714361
03/26/19, 258.01, 259.12, 256.73, 258.08, 3177622
03/25/19, 256.09, 257.28, 254.95, 256.23, 2893593
03/22/19, 260.07, 260.6099, 256.37, 256.46, 4317418
03/21/19, 257.68, 261.86, 257.68, 261.43, 2968299
03/20/19, 260.54, 261.77, 258.84, 259.93, 3415587
03/19/19, 261.81, 262.59, 259.88, 260.86, 4061805
03/18/19, 260.00, 260.99, 259.77, 260.78, 1830005
03/15/19, 259.02, 260.57, 258.87, 259.85, 3151255
03/14/19, 258.68, 259.12, 258.04, 258.59, 1557517
03/13/19, 257.84, 259.59, 257.6931, 258.68, 1974278
03/12/19, 256.52, 257.4614, 256.37, 256.93, 2272244
03/11/19, 253.04, 256.12, 253.02, 256.02, 1884219
03/08/19, 250.88, 252.45, 250.34, 252.34, 4522303
03/07/19, 254.48, 254.60, 251.95, 252.85, 6441203
03/06/19, 256.62, 256.62, 254.60, 254.90, 2514851
03/05/19, 256.99, 257.17, 255.96, 256.54, 2475939
03/04/19, 258.87, 259.10, 254.49, 256.84, 3384212
03/01/19, 257.81, 258.21, 256.33, 257.83, 2867054
02/28/19, 256.42, 256.88, 255.85, 256.07, 2207061
02/27/19, 256.06, 257.02, 255.10, 256.67, 2136525
02/26/19, 256.55, 257.643, 256.41, 256.80, 4629597
02/25/19, 258.09, 258.61, 256.88, 256.99, 2941301
02/22/19, 255.69, 256.81, 255.4514, 256.61, 2119396
